0.5997101047549749, 0.49652010209856434
0.5661434692722589, 0.4896654077590289
0.5281879814744233, 0.4891745492764169
0.4880346026356213, 0.49423905385583783
0.45225044177263435, 0.5063892450019056
0.4325306353441207, 0.5144566485337769
0.4069632606862779, 0.52810828915607
0.3879653049674878, 0.5417079565272629
0.36530612244897953, 0.5632479817054157
0.3514119399882194, 0.5807629673261494
0.33825115784853843, 0.5958987330076343
0.32288324497880644, 0.6229190487740088
0.31044315858771354, 0.6443782266726725
0.29945023849947455, 0.6745284871164086
0.2884399939942021, 0.716545973228001
0.2869350796345703, 0.7474123095757829
0.29417206610997537, 0.7900765739232877
0.3087315061848168, 0.8168601226568726
0.324033586269822, 0.8349352644283521
0.34882829192797654, 0.850561888592449
0.36852384417264356, 0.8591086009955766
0.39770855710705333, 0.8675802409248929
0.42252174214337684, 0.8705484910432766
0.4553630620329625, 0.8742443666770613
0.48820784680595486, 0.8755667971772751
0.507916103623113, 0.8754108774239748
0.5356536502546689, 0.8751914348082188
0.5582839587447881, 0.8734301190764931
0.5874825312128246, 0.8724079784715245
0.6123061108993682, 0.8682558931891943
0.6349433491563007, 0.8617476871903261
0.655032165667625, 0.8509083769331163
0.6846297772079968, 0.8265444717785249
0.6912257602531673, 0.8082960858367116
0.6919938094083133, 0.78218241456175
0.6883753161706108, 0.7608502823879977
0.6716318445884295, 0.7301283161821606
0.6228000877770462, 0.679881731979719
0.5885254611182333, 0.6580009932665767
0.5600729935437672, 0.6479412817758683
0.5272339835764526, 0.6426631093863692
0.48999572664379837, 0.6508691082545073
0.47318295739348365, 0.6676160447200953
0.4643948581130244, 0.6874640518346559
0.46144046752826773, 0.7112216023930795
0.46724414723444546, 0.7357010036612269
0.4745296420775441, 0.7451370361387339
